序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
1026,3D assessment of the nasolabial region in cleft models comparing an intraoral and a facial scanner to a validated baseline,We aimed to validate the metric accuracy of a 3-dimensional (3D) facial scanner (FS) and an intraora,2026-09-10 20:32:41,deepseek-flash,f8f30237-9730-431b-9605-409eacd5574c,1.01,unsure,"该研究属于口腔颌面/正畸领域（唇腭裂模型），涉及3D扫描与3D数据分析，但摘要未明确说明所使用的3D分析工具是否为非牙科专用软件（如仅提及""3D analysis tool""），信息不足，需全文复核。",无,无,无
1027,Interpretable QSAR models for acute oral toxicity via tuned XGBoost and hybrid data sampling techniques,"Accurate, interpretable prediction of acute oral toxicity (LD50) is challenged by severe dataset imb",2026-09-10 20:32:41,deepseek-flash,5a27b01b-60f3-49c8-90b8-d6c6251b5a6c,1.14,exclude,该文献为计算毒理学/化学信息学领域的QSAR建模研究，与口腔医学无关，且未涉及任何口腔临床实践或口腔医学研究。,无,无,无
1028,Accuracy of DICOM-DICOM vs. DICOM-STL Protocols in Computer-Guided Surgery: A Human Clinical Study,"Guided implant surgery can enhance implant placement positioning, increasing predictability and decr",2026-09-10 20:32:41,deepseek-flash,71c9f69d-765d-4b5a-9b72-5554d28142ed,1.25,unsure,该文献属于口腔种植领域，涉及计算机引导手术及DICOM/STL数据处理，但摘要未明确说明使用了何种软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1030,Comparison of digital study model superimposition methods using implant-supported crowns and best-fit algorithms,Introduction: Research regarding orthodontic changes using the superimposition of digital study mode,2026-09-10 20:32:41,deepseek-flash,8b845295-5442-4396-b1ac-457c8a61c5e9,1.0,include,该研究属于口腔正畸领域，明确使用了非牙科专用3D软件Geomagic Control X进行数字模型叠加分析，符合纳入标准。,Geomagic Control X（3D Systems）——用于数字研究模型的叠加与配准分析,口腔正畸,数字研究模型叠加方法的准确性比较（以种植体支持冠作为稳定参考结构）
1029,"A Preliminary Study on the Accuracy of Cast Metal Removable Partial Denture Frameworks Produced from Wax, Printed, and Milled Patterns",Purpose: To compare the accuracy of two digital workflows for producing resin patterns to be cast in,2026-09-10 20:32:41,deepseek-flash,c181e3dc-c805-4c06-ab71-1deb07252cbc,1.11,unsure,该文献属于口腔修复领域，涉及数字化工作流程（扫描、铣削、3D打印）制作金属支架，但摘要未明确说明使用了何种软件，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1031,Large-scale open-source three-dimensional growth curves for clinical facial assessment and objective description of facial dysmorphism,Craniofacial dysmorphism is associated with thousands of genetic and environmental disorders. Deline,2026-09-10 20:32:41,deepseek-flash,e91aefc0-2d93-48da-a329-761e56b6c6d5,0.99,unsure,该文献涉及口腔颌面领域（颅面畸形、颌面外科），并使用3D面部图像进行形态分析，但摘要未明确提及所使用的具体3D软件名称，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1032,Surface parameters of as-built additive manufactured metal for intraosseous dental implants,"Statement of problem. To improve osseointegration, current machined implants are submitted to differ",2026-09-10 20:32:42,deepseek-flash,0d9d7e8a-a3f8-42e3-b01b-673b818e59eb,0.89,unsure,该文献属于口腔种植领域，涉及增材制造（3D打印）金属植入物表面参数研究，但摘要未明确提及是否使用了非牙科专用3D软件（如建模、数据处理或分析软件），无法判断是否符合Concept标准。,无,无,无
1033,Organoids in parasitology: a game-changer for studying host-nematode interactions,"Gastrointestinal (GI) nematode infections represent a significant health burden globally, affecting ",2026-09-10 20:32:42,deepseek-flash,0a987ec4-c96a-459d-ad0b-094f6f9be8c4,0.79,exclude,该文献为综述（review），且主题为寄生虫学中的胃肠道类器官与线虫相互作用，与口腔医学无关。,无,无,无
1034,Chairside vs Prefabricated Sealing Socket Abutments for Posterior Immediate Implants: A Randomized Clinical Trial,"Objectives: This randomized clinical trial aimed to compare changes in soft tissue height, probing d",2026-09-10 20:32:42,deepseek-flash,dcccc87f-6368-44f4-9914-36a66357422d,1.16,unsure,该研究属于口腔种植领域，涉及数字化印模和体积分析，但摘要未明确说明是否使用了非牙科专用3D软件进行数据处理或建模，信息不足，需全文复核。,无,无,无
1036,Triple-layered platform utilizing electrospun nanofibers and 3D-printed sodium alginate-based hydrogel for effective topical treatment of rheumatoid arthritis,"Rheumatoid arthritis (RA), an autoimmune disease impacting the joints, significantly diminishes the ",2026-09-10 20:32:42,deepseek-flash,b3a6ee11-c129-4308-95e2-ba46317d295a,1.12,exclude,该文献研究类风湿关节炎的透皮治疗平台，明确与口腔医学无关，不属于本范围综述的口腔医学范畴。,无,无,无
1037,Agglomeration effect on biomechanical performance of CNT-reinforced dental implant using micromechanics-based approach,"Dental implants have long played an important role in restoring lost teeth, but there are still conc",2026-09-10 20:32:43,deepseek-flash,c7901408-58f9-428e-9df4-a7953744a291,1.23,unsure,该文献属于口腔种植领域，涉及3D建模与有限元分析，但摘要未明确说明所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
1039,Blood vessel-on-a-chip examines the biomechanics of microvasculature,We use a three-dimensional (3D) microvascular platform to measure the elasticity and membrane permea,2026-09-10 20:32:43,deepseek-flash,0aef562d-7195-435e-ab6d-c3f9ea1195ef,1.24,exclude,该文献研究的是血管芯片（blood vessel-on-a-chip）微血管生物力学，属于基础生物学/生物医学工程领域，与口腔医学临床实践或研究无关。,无,无,无
1040,Development and evaluation of a multimodal feature-based predictive model for radiotherapy-induced oral mucositis in nasopharyngeal carcinoma,Background Accurate prediction of radiation-induced oral mucositis is crucial for personalized treat,2026-09-10 20:32:43,deepseek-flash,09fd0131-c26a-46c0-85bc-e98ac7c04db5,1.45,exclude,该文献研究的是鼻咽癌放疗引起的口腔黏膜炎预测模型，属于头颈部肿瘤放射治疗领域，而非口腔医学临床实践或研究；且未涉及任何3D软件在口腔医学中的应用。,无,无,无
1043,Single-Shot 3D Incoherent Imaging Using Deterministic and Random Optical Fields with Lucy-Richardson-Rosen Algorithm,Coded aperture 3D imaging techniques have been rapidly evolving in recent years. The two main direct,2026-09-10 20:32:43,deepseek-flash,70cf7adc-b464-491b-97ce-08b863f215e9,0.7,exclude,该文献为光学成像领域的教程（tutorial），主要研究计算重建算法（LR(2)A）与光学场，属于非原创研究类型（tutorial），且主题为光学成像而非口腔医学。,无,无,无
1042,Relationship between medial meniscus extrusion and cartilage measurements in the knee by fully automatic three-dimensional MRI analysis,BackgroundWe developed a fully automatic three-dimensional knee MRI analysis software that can quant,2026-09-10 20:32:43,deepseek-flash,a2faab38-98c1-4b6b-a619-598b92d085f2,1.11,exclude,该文献研究的是膝关节（knee）的MRI三维分析，明确与口腔医学无关，不属于本范围综述的纳入范畴。,无,无,无
1035,"Dimensional Accuracy of 3D-Printed, Digital and Conventional Stone Dental Cast of Dentate Patients Using Arch and Teeth Measurements","Aim: This study aimed to compare the conventional, digital, and three-dimensional (3D)-printed casts",2026-09-10 20:32:43,deepseek-flash,f77fdc03-810b-4bfb-b253-a007afac43bd,2.0,unsure,"该研究属于口腔医学（修复/正畸）范畴，涉及数字化与3D打印牙模，但摘要仅提及""imaging software""用于测量数字模型，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。",无,无,无
1041,Patient-specific virtual surgical planning for tongue reconstruction: evaluating hyperelastic inverse FEM with four simulated tongue cancer cases,Objective. Anatomically and functionally optimal tongue reconstruction after tumor removal presents ,2026-09-10 20:32:43,deepseek-flash,d0d20ef7-9de3-4c53-a56c-aeeb39e45658,1.55,include,该研究属于口腔颌面外科（舌癌术后舌重建）范畴，采用超弹性逆有限元法（hiFEM）进行患者特异性虚拟手术规划，涉及非牙科专用3D建模与生物力学分析，符合纳入标准。,超弹性逆有限元法（hiFEM）、逆有限元法（iFEM）、NURBS曲面展平、边界优先展平（BFF）——用于舌瓣设计的3D几何建模与生物力学仿真,口腔颌面外科（舌癌术后舌重建）,患者特异性虚拟手术规划（VSP）中的游离皮瓣设计
1038,The effect of common dental fixtures on treatment planning and delivery for head and neck intensity modulated proton therapy,PurposeProton treatment plan perturbation by common dental fixtures such as amalgams (Am) and porcel,2026-09-10 20:32:43,deepseek-flash,98f051db-fcdc-47b7-8cd9-45a6267a0fbd,1.86,exclude,该文献研究牙科修复体（银汞合金、PFM冠）对头颈部质子调强治疗计划剂量分布的影响，属于放射治疗物理学/医学物理范畴，而非口腔医学临床实践或研究；其研究对象为放射治疗中的剂量扰动，与口腔医学各学科（修复、种植、正畸等）的临床实践无关。,无,无,无
1047,The potential of hydrogel-free tumoroids in head and neck squamous cell carcinoma,"BackgroundHead and neck malignancy, and in particular squamous cell carcinoma (SCC), is responsible ",2026-09-10 20:32:44,deepseek-flash,3c45ed23-d207-4f5f-9c93-b0b5014cebee,0.58,exclude,"该文献明确为文献综述（""comprehensive English-language literature review""），属于非原创研究类型，不符合纳入标准。",无,无,无
1045,Evaluation of the Retentive Forces from Removable Partial Denture Clasps Manufactured by the Digital Method,The purpose of this study was to evaluate the retentive forces over time of removable partial dentur,2026-09-10 20:32:44,deepseek-flash,63f1dd94-f8ee-4f6d-9df0-b49fa54d0bf2,1.25,unsure,该研究属于口腔修复学范畴，涉及数字化设计制作的RPD卡环，但摘要仅提及使用Zirkonzahn Scanner及Partial Planner等牙科专用软件，未明确是否使用了非牙科专用3D软件，信息不足，需全文复核。,无,无,无
1050,Evaluating the Effectiveness of Large Language Models in Addressing Patient Queries Regarding Maxillomandibular Fixation for Maxillofacial Fractures,Background: Patients with maxillofacial fractures increasingly seek information from large language ,2026-09-10 20:32:44,deepseek-flash,53620b20-32ec-487e-83bf-3caf751fe050,0.81,exclude,该文献研究的是大语言模型（LLM）回答颌间固定患者问题的表现，属于人工智能/自然语言处理研究，未涉及任何3D软件或3D数据处理、分析或建模。,无,无,无
1046,Donor Side Preference in Maxillary Reconstruction With the Free Fibula Flap,Background: The implications on the choice of donor side when using the free fibula flap for reconst,2026-09-10 20:32:44,deepseek-flash,1da9156a-31f4-41e8-8342-41d37fb9bd6b,1.13,unsure,该文献属于口腔颌面外科（上颌骨重建）范畴，但摘要仅提及使用3D打印颅骨模型，未明确说明是否使用了非牙科专用3D软件进行数据处理、分析或建模，信息不足无法判断。,无,无,无
1044,Validation of three-dimensional facial imaging captured with smartphone-based photogrammetry application in comparison to stereophotogrammetry system,Statement of problem: The development of facial scanners has improved capabilities to create three-d,2026-09-10 20:32:44,deepseek-flash,cb1b393f-dc73-47ed-9350-509869f7366e,1.59,include,该研究属于口腔医学（面部/正畸相关）范畴，明确使用了非牙科专用3D软件Geomagic Control X进行3D面部模型分析，文献类型为原创研究，符合纳入标准。,Geomagic Control X（逆向工程/3D分析软件），用于3D面部扫描模型的最佳拟合配准及偏差分析,口腔医学（面部三维成像，与正畸、修复等面部美学分析相关）,验证智能手机TrueDepth扫描仪结合Bellus3D Face app采集3D面部图像的准确性与可靠性，用于临床面部及微笑分析
1049,Deep learning-based automated positioning system for maxillary skeletal expander: development and clinical validation,Objective This study aimed to develop and validate a deep learning-based artificial intelligence (AI,2026-09-10 20:32:44,deepseek-flash,34a05b7b-976a-4388-ba08-76865c19659c,1.06,unsure,该文献属于口腔正畸领域，涉及3D数据处理与建模，但摘要未明确提及使用了何种3D软件（仅提及深度学习模型和CBCT/口内扫描数据），无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1051,Craniomaxillofacial landmarks detection in CT scans with limited labeled data via semi-supervised learning,"Background: Three-dimensional cephalometric analysis is crucial in craniomaxillofacial assessment, w",2026-09-10 20:32:45,deepseek-flash,5d8a361a-f839-4861-81ff-1c67e58f5c40,1.2,unsure,该文献属于口腔颌面医学影像领域，涉及3D头影测量分析，但摘要未明确提及使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1055,Comparison of denture base adaptation between additive and conventional fabrication techniques,PurposeThis in vitro study compared the adaptation of denture bases fabricated by injection molding ,2026-09-10 20:32:45,deepseek-flash,a7a78f2d-3369-4a94-988d-1188b03dd583,0.76,unsure,该研究属于口腔修复学领域，涉及3D打印（DLP、LCD）义齿基托的制作与三维表面偏差分析，但摘要未明确说明使用了何种软件进行虚拟设计或偏差分析，无法判断是否使用了非牙科专用3D软件。,无,无,无
1052,Principles of interdisciplinary orthodontic and restorative treatment,Dentistry has changed significantly in the last two decades. Interdisciplinary treatment planning st,2026-09-10 20:32:45,deepseek-flash,835ce8d8-437b-4aa5-8b54-aec1e5c492dc,1.19,exclude,"该文为综述/概述性文章（""provides an overview of the principles and framework""），属于非原创研究类型，不符合纳入的文献类型要求。",无,无,无
1053,Precise sparse-view dental crown reconstruction via 3D Gaussian neural fields,Accurate three-dimensional reconstruction of dental crowns is crucial for improving the effectivenes,2026-09-10 20:32:45,deepseek-flash,4002c425-f194-4be6-a994-5f7c7fd1e461,1.11,unsure,该文献属于口腔医学（正畸/牙冠重建）范畴，提出了一种基于3D高斯神经场的牙冠重建方法，但摘要未明确说明是否使用了非牙科专用3D软件，无法据此排除，需进入全文复核。,无,无,无
1048,A Multivariate Logistic Regression Analysis of Risk Factors for Peri-implant Bone Loss,Purpose: To evaluate multiple risk factors for peri-implant bone loss via a statistical analysis wit,2026-09-10 20:32:45,deepseek-flash,63168c44-0484-4416-9f70-d2717f251c23,1.93,unsure,该研究属于口腔种植领域，涉及种植体3D位置分析，但摘要未提及是否使用了非牙科专用3D软件，无法明确判断是否符合Concept标准，需进入全文复核。,无,无,无
1057,Digital Imaging Technologies for Forensic Orofacial Identification: A Systematic Review and Research Agenda,This systematic review critically examines the use of 2D and 3D digital imaging technologies of the ,2026-09-10 20:32:45,deepseek-flash,706efe7e-d140-464a-9c0b-5fdbdcc1ee15,0.9,exclude,"标题明确标注为""Systematic Review""，属于综述类文献，不符合原创研究、技术说明或病例报告的纳入标准。",无,无,无
1056,The uses of 3-dimensional printing technology in orthodontic offices in North America,Introduction: The purpose of this study was to examine the use of orthodontic 3-dimensional (3D) pri,2026-09-10 20:32:45,deepseek-flash,9748f00b-f9ef-41b4-9481-982aa9c0cac0,1.07,exclude,该文献为一项关于正畸诊所3D打印技术使用情况的问卷调查，属于调查研究，未涉及任何3D软件的数据处理、分析或建模，且摘要未提及使用任何非牙科专用3D软件。,无,无,无
1058,Quantitative Image-Based Cell Viability (QuantICV) Assay for Microfluidic 3D Tissue Culture Applications,Microfluidic 3D tissue culture systems are attractive for in vitro drug testing applications due to ,2026-09-10 20:32:46,deepseek-flash,2e52a0c1-c809-43df-8fb1-d3ae12c015a1,1.25,exclude,该文献主题为微流控3D组织培养中的细胞活力检测方法，虽提及口腔鳞状细胞癌（OSCC）作为应用示例，但研究核心是细胞活力检测技术（QuantICV assay），并非口腔医学临床实践或研究，且未涉及任何非牙科专用3D软件的使用。,无,无,无
1054,TESTING OF ZIRCONIA FPD FRAMEWORKS FOR FIXED PROSTHESES: MODEL DESIGN AND EVALUATION OF FRACTURE LOAD,"In our previous test model, the abutment teeth and the model base were printed with resin and bonded",2026-09-10 20:32:46,deepseek-flash,2901b683-105b-49c1-aaa8-f0e0ab45567f,1.67,unsure,该文献属于口腔修复学领域，涉及3D打印模型设计，但摘要未明确提及使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1060,Decellularized bone matrix-enriched 3D-printed GelMA scaffold as a cell-homing platform: analysis using an artificial pulp chamber model,Objective The aim of the study was to develop and evaluate bio-printed hydrogels based on gelatin me,2026-09-10 20:32:46,deepseek-flash,6c49da86-4e55-453f-91cf-6c841e1aafcb,0.87,unsure,该研究属于牙体牙髓领域（直接盖髓、牙髓再生），使用3D打印技术，但摘要未提及具体使用的3D软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1059,A Comparative Study on a Novel Fibula Malleolus Cap to Increase the Accuracy of Oncologic Jaw Reconstruction,ObjectivesAlthough computer-assisted surgery using fibula flap has been widely applied for oncologic,2026-09-10 20:32:46,deepseek-flash,9e5fb023-76fd-4680-80ec-5a4153932f28,1.18,unsure,"该文献属于口腔颌面外科（肿瘤性颌骨重建）范畴，为原创前瞻性对照研究，符合文献类型与年份要求；但摘要仅提及""计算机辅助手术""和""3D打印""，未明确说明使用了何种软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。",无,无,无
1063,Two experimental methods to integrate intra-oral scans into 3D stereophotogrammetric facial images,ObjectivesFor this research two different ways for integrating intra-oral scans into three-dimension,2026-09-10 20:32:46,deepseek-flash,fbf1a2e8-1a40-43f8-82ab-521a7c8da3a5,0.91,unsure,该研究属于口腔正畸领域，涉及3D立体摄影与口内扫描的融合建模，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1061,Comparison Study of Extraction Accuracy of 3D Facial Anatomical Landmarks Based on Non-Rigid Registration of Face Template,(1) Background: Three-dimensional (3D) facial anatomical landmarks are the premise and foundation of,2026-09-10 20:32:46,deepseek-flash,1a175f88-53a7-43ca-8f92-dc72411a2056,1.12,include,该研究属于口腔医学（颌面/正畸相关）领域，明确使用了非牙科专用3D软件/工具（MeshMonk非刚性配准算法）进行3D面部解剖标志点的自动定位，属于原创研究，符合纳入标准。,MeshMonk（非刚性配准算法，用于3D面部模板变形配准及解剖标志点自动定位）；TH-OCR（研究团队自研的非刚性配准算法）,口腔医学（颌面部形态分析，涉及正畸、颌面外科等）,3D面部解剖标志点的自动确定与定位精度评估
1062,Machine learning in 3D auto-filling alveolar cleft of CT images to assess the influence of alveolar bone grafting on the development of maxilla,Background: Machine learning based auto-segmentation of 3D images has been developed rapidly in rece,2026-09-10 20:32:46,deepseek-flash,c144e0bd-04f1-4636-a6ea-ae20626e4d7a,1.16,unsure,该文献属于口腔颌面外科/正畸领域，涉及3D CT图像分割与建模，但摘要仅提及使用3D U-net机器学习算法，未明确说明是否使用了非牙科专用3D软件（如3D Slicer、Mimics等），信息不足无法判断。,无,无,无
1064,Biomimetic dual-structured zirconia scaffolds for bone tissue engineering,Regeneration of load-bearing tissues is crucial for ensuring the structural stability and biocompati,2026-09-10 20:32:46,deepseek-flash,8e50d6ab-0ae7-4c9a-8d7d-833589e84fc6,1.12,exclude,该文献为骨组织工程（非口腔医学）领域的支架材料研究，摘要未涉及口腔医学任何学科的临床实践或研究，明确与口腔医学无关。,无,无,无
1065,Polysaccharide-protein microparticles based-scaffolds to recover soft tissue loss in mild periodontitis,"Periodontal regeneration is extremely limited and unpredictable due to structural complications, as ",2026-09-10 20:32:47,deepseek-flash,55726f3d-e5df-44a1-aef2-e48c15e8dd12,1.01,unsure,该文献属于口腔医学（牙周）领域，涉及3D支架材料，但摘要未明确说明是否使用了非牙科专用3D软件进行数据处理、分析或建模，信息不足，无法明确判断。,无,无,无
1066,Accuracy of automatic and manual dynamic navigation registration techniques for dental implant surgery in posterior sites missing a single tooth: A retrospective clinical analysis,ObjectivesTo assess the relative accuracy of manual (U-shaped tube) and automatic (two-in-one) dynam,2026-09-10 20:32:47,deepseek-flash,fa23ce69-18d3-4fc2-a471-3373a4c1c2d0,1.09,unsure,该文献属于口腔种植领域的原创临床研究，符合人群与文献类型要求，但摘要未提及是否使用了非牙科专用3D软件（如导航规划软件类型不明），无法明确判断是否符合Concept标准，故判为unsure。,无,无,无
1067,AI-initiated second opinions: a framework for advanced caries treatment planning,Integrating artificial intelligence (AI) into medical and dental applications can be challenging due,2026-09-10 20:32:47,deepseek-flash,776f6bc0-5401-4706-8c0e-d639bac206fb,1.13,unsure,"该文献属于口腔医学（龋病治疗规划）范畴，但摘要未提及是否使用任何3D软件，无法判断是否符合""非牙科专用3D软件""这一核心概念，需进入全文复核。",无,无,无
1072,Development of a multicellular 3D-bioprinted microtissue model of human periodontal ligament-alveolar bone biointerface: Towards a pre-clinical model of periodontal diseases and personalized periodontal tissue engineering,"While periodontal (PD) disease is among principal causes of tooth loss worldwide, regulation of conc",2026-09-10 20:32:47,deepseek-flash,565d658c-16f9-49ff-b71d-9164c8261672,0.85,exclude,该文献为3D生物打印构建牙周组织模型的组织工程研究，摘要中未涉及任何非牙科专用3D软件（如Blender、Mimics、3D Slicer等）的使用，且其核心为生物打印与材料表征，而非3D软件的数据处理、分析或建模。,无,无,无
1069,Osteomatrix as a personalized 3D tissue-specific invasion test-bed for oral carcinoma,The clinical challenge in the successful management of oral cancer malignancy remains in the inaccur,2026-09-10 20:32:47,deepseek-flash,dd95c437-b4ad-4663-8bd9-0e5263f7e5b1,1.13,unsure,该文献属于口腔医学（口腔癌）范畴，涉及3D培养模型，但摘要未明确说明是否使用了非牙科专用3D软件进行数据处理、分析或建模，信息不足，无法明确判断。,无,无,无
1068,Digital science platform: an interactive web application and database of osteological material for anatomy education,"Background To meet the remote-learning constraints imposed due to the COVID-19 pandemic, the Digital",2026-09-10 20:32:47,deepseek-flash,ccea7ae4-5a74-45b0-a12c-9b58f0939c9e,1.15,exclude,该文献主题为人体解剖学教育（骨学标本的3D数字化与数据库），与口腔医学临床实践或研究无关，且未涉及口腔医学任何学科。,无,无,无
1070,Accuracy of facial skeletal surfaces segmented from CT and CBCT radiographs,The accuracy of three-dimensional (3D) facial skeletal surface models derived from radiographic volu,2026-09-10 20:32:47,deepseek-flash,2eb5ba57-64a3-4fea-a510-180f9c4dc0e4,1.21,unsure,该研究属于口腔颌面影像领域，涉及3D表面模型的分割与精度分析，但摘要未明确提及所使用的软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1071,Influence of ceramic firing on marginal gap accuracy and metal-ceramic bond strength of 3D-printed Co-Cr frameworks,Statement of problem. The marginal gap and ceramic bond strength of metal-ceramic restorations are i,2026-09-10 20:32:48,deepseek-flash,5eb0a97b-4156-4f9a-aa04-a35da5e5376a,1.19,unsure,该研究属于口腔修复学领域，涉及3D打印（SLM）制作的Co-Cr支架，但摘要未提及是否使用了非牙科专用3D软件（如设计FPD所用软件），信息不足无法明确判断。,无,无,无
1073,"Torque Loss, Survival, and Strain Distribution of Implant-Supported Prostheses with Zirconia and Cobalt-Chromium Hybrid Abutments",Background and Objectives: The manufacturing of single crowns using hybrid abutments is an alternati,2026-09-10 20:32:48,deepseek-flash,405c2a9d-6265-4b9d-bf1d-d1891b7cd8b4,1.15,unsure,该研究属于口腔种植修复领域，但摘要仅提及CAD/CAM加工，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
1077,Balanced enhancement of antibacterial activity and biocompatibility in chitosan-vancomycin 3D-printed scaffolds through mesoporous bioactive glass addition,The rising incidence of osteomyelitis and growing challenges associated with conventional antibiotic,2026-09-10 20:32:48,deepseek-flash,bd2d30d3-7079-4856-81e3-1f14903c863c,0.69,exclude,该文献研究的是壳聚糖/万古霉素/介孔生物活性玻璃3D打印支架用于骨组织工程和骨髓炎治疗，属于骨科/骨组织工程范畴，与口腔医学无关。,无,无,无
1075,3D printing of metal-organic framework incorporated porous scaffolds to promote osteogenic differentiation and bone regeneration,"Bone substitute biomaterials, whose compositions and structures both play vital roles in bone defect",2026-09-10 20:32:48,deepseek-flash,79e9b39c-6559-40e0-9fdb-b51011f2e78c,1.06,exclude,该文献研究的是3D打印骨组织工程支架用于骨缺损修复，属于骨科/骨组织工程范畴，摘要中未涉及口腔医学（牙科）相关内容，与口腔医学无关。,无,无,无
1079,AI-Powered Identification of Osteoporosis in Dental Panoramic Radiographs: Addressing Methodological Flaws in Current Research,"Background: Osteoporosis, a systemic skeletal disorder, is expected to affect 60% of women over 50. ",2026-09-10 20:32:48,deepseek-flash,ce1ffb53-c458-4e69-b6b1-c1992b73f311,0.65,unsure,该研究属于口腔放射学领域，使用AI模型（YOLOv8、EfficientNet）分析全景片，但摘要未明确说明是否使用了非牙科专用3D软件进行3D数据处理或建模，信息不足无法判断。,无,无,无
1074,Microstructure and Mechanical Properties of Co-Cr Alloy Fabricated by Selective Laser Melting Technology for Removable Partial Denture Frameworks,The present in vitro study aims at evaluating the suitability and the reliability of the selective l,2026-09-10 20:32:49,deepseek-flash,0a25ac02-ff5c-42c6-864a-4cf9b71f0be2,1.69,unsure,"该研究属于口腔修复学领域，涉及CAD软件设计及SLM制造Co-Cr合金RPD支架，但摘要仅提及""CAD software""而未明确是否为非牙科专用3D软件，无法据此排除或确认，需全文复核。",无,无,无
1080,"Transforming surgical planning and procedures through the synergistic use of additive manufacturing, advanced materials and artificial intelligence: challenges and opportunities",Additive manufacturing (AM) is a powerful approach in healthcare to augment the functionalities of p,2026-09-10 20:32:49,deepseek-flash,41714283-bdb1-4933-bf62-0cba2efc5e88,1.05,exclude,摘要明确表明本文为综述（review），且涵盖脊柱、骨科、心脏、妇科、神经等多学科，并非口腔医学原创研究，不符合文献类型纳入标准。,无,无,无
1078,Efficient tooth gingival margin line reconstruction via adversarial learning,Gingival margin morphology plays an important role in the functional and aesthetic restoration of de,2026-09-10 20:32:49,deepseek-flash,247973fc-244e-4771-93d5-e895a46d7e64,1.49,unsure,该文献属于口腔医学（义齿修复）范畴，涉及3D牙龈模型处理，但摘要未明确提及是否使用了非牙科专用3D软件，信息不足，需全文复核确认。,无,无,无
1081,Telescopic prosthesis for extensive mandibular tooth loss with a polyetherketoneketone framework fabricated using digital workflow: A case report,Patients: This report describes the digital workflow for the design and fabrication of a telescopic ,2026-09-10 20:32:49,deepseek-flash,4e496da4-45b2-42be-aa87-9b049012fb01,0.98,unsure,"该文献属于口腔修复领域的病例报告，符合人群与文献类型要求，但摘要仅提及""computer-aided design""和""digital workflow""，未明确说明所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件。",无,无,无
1076,Biological effects of a premixed calcium silicate pulp-capping material containing dimethyl sulphoxide as a vehicle: In vitro and in vivo study,This study aimed to compare the biological performance of a hydraulic calcium silicate cement (Endoc,2026-09-10 20:32:49,deepseek-flash,d79f5d4e-4541-4c33-96b0-a668842dbd4d,1.8,unsure,"该文献属于口腔医学（牙体牙髓/活髓保存）范畴，为原创研究，但摘要仅提及""3D culture model""，未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核。",无,无,无
1082,Facial appearance prediction for orthognathic surgery with diffusion models,Orthognathic surgery corrects craniomaxillofacial deformities by repositioning skeletal structures t,2026-09-10 20:32:49,deepseek-flash,f53b9abd-016a-4b6c-b5f6-8a250ecb3ed1,1.17,unsure,该文献属于口腔颌面外科（正颌手术）范畴，且涉及3D面部预测建模，但摘要未明确说明所使用的具体软件是否为非牙科专用3D软件（如仅提及transformer-based latent diffusion框架，未提及具体软件名称），信息不足，无法明确判断。,无,无,无
1084,Fitness accuracy and retentive forces of additive manufactured titanium clasp,"Purpose: Laboratory and clinical assessment of cast titanium dentures were reported, little is known",2026-09-10 20:32:49,deepseek-flash,482dd1d0-90b2-4572-9298-9a34dc233691,1.1,unsure,该文献属于口腔修复（可摘局部义齿卡环）领域，涉及CAD设计与增材制造，但摘要未明确说明使用了何种3D软件，无法判断是否为非牙科专用软件，故需进入全文复核。,无,无,无
1083,Attention-Base deep learning for 3D craniofacial soft tissue landmark detection and diagnosis in orthodontics,Accurate three-dimensional (3D) craniofacial soft tissue analysis is crucial for diagnosing malocclu,2026-09-10 20:32:49,deepseek-flash,90463e53-a729-4be6-b239-b6237dbdf894,1.21,unsure,"该文献属于口腔正畸领域，涉及3D颅面软组织标志点检测与诊断，但摘要未明确提及使用了非牙科专用3D软件（仅提及深度学习框架PointTransformerV3），无法判断是否符合""非牙科专用3D软件""这一核心纳入标准，需全文复核确认。",无,无,无
