序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
1500,Marginal bone level of dental implants using computer-aided design/computer-aided manufacturing customized abutment and prefabricated abutment-A five-year follow-up,Background/purpose: Computer-aided design/computer-aided manufacturing (CAD/CAM) allows for the cust,2026-09-10 20:40:16,deepseek-flash,0b622e02-080b-4530-b257-3c349435fc82,1.2,unsure,"该研究属于口腔种植学范畴，涉及CAD/CAM技术，但摘要未明确说明是否使用了非牙科专用3D软件（如通用型或医学影像软件），无法判断是否符合""非牙科专用3D软件""这一核心纳入标准。",无,无,无
1503,Narrative Review of Endodontic Biomaterials,"Advancements in biomaterials have transformed the field of endodontics, shifting treatment approache",2026-09-10 20:40:16,deepseek-flash,16683888-e722-4b0e-a3a2-f213aec7623e,0.98,exclude,标题和摘要明确表明这是一篇叙述性综述（Narrative Review），属于非原创研究文献类型，不符合纳入标准。,无,无,无
1498,Influence of abutment types on the success of two-unit implant-supported fixed dental prostheses: A three-dimensional finite element analysis and fatigue test combined with microleakage evaluation,Statement of problem. Implant-supported splinted prostheses have been widely used to rehabilitate pa,2026-09-10 20:40:17,deepseek-flash,3f6162c3-3044-4887-be18-bb605c7b57f7,1.55,unsure,该文献属于口腔种植领域的三维有限元分析研究，符合口腔医学范畴及原创研究类型，但摘要未明确说明所使用的三维建模/有限元分析软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
1502,CytoSimplex: visualizing single-cell fates and transitions on a simplex,"Cells differentiate to their final fates along unique trajectories, often involving multi-potent pro",2026-09-10 20:40:17,deepseek-flash,c224c7db-b770-4c41-8798-ca584399e7a1,1.58,exclude,该文献为单细胞转录组/表观组数据分析工具（CytoSimplex）的方法学论文，与口腔医学无关，且不属于口腔医学范畴。,无,无,无
1507,Computed tomography imaging superimposition protocols to assess outcomes in orthognathic surgery: a systematic review with comprehensive recommendations,Objectives: A systematic review was performed to analyze the current evidence on threedimensional (3,2026-09-10 20:40:17,deepseek-flash,7c4dfc33-1a47-4b4b-8ca8-ec0842694fc1,0.73,exclude,"标题明确标注为""a systematic review""，属于综述类文献，不符合纳入标准中""同行评审的原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
1505,"Three-tier framework for high-throughput biofabrication: Integrating 3D bioprinting, assistive platforms, and translational opportunities","The field of biofabrication is rapidly evolving, yet it faces persistent challenges, including long ",2026-09-10 20:40:17,deepseek-flash,83ccb7fd-ea20-4dfc-b659-7486ac172b87,1.0,exclude,摘要明确表明本文为综述（review），且主题为高通量生物制造（3D生物打印），与口腔医学无明确关联，不符合纳入标准。,无,无,无
1504,TSegNet: An efficient and accurate tooth segmentation network on 3D dental model,Automatic and accurate segmentation of dental models is a fundamental task in computer-aided dentist,2026-09-10 20:40:17,deepseek-flash,22002aaf-c6c3-4f1c-aa2d-00b6c77cdf7f,1.2,unsure,该文献属于口腔医学（正畸/牙科影像）范畴，涉及3D牙模分割，但摘要未明确说明是否使用了非牙科专用3D软件（如是否基于通用深度学习框架或通用3D处理工具），信息不足，需全文复核。,无,无,无
1508,A novel deep learning system for multi-class tooth segmentation and classification on cone beam computed tomography. A validation study,Objectives: Automatic tooth segmentation and classification from cone beam computed tomography (CBCT,2026-09-10 20:40:17,deepseek-flash,3693da3a-1f61-4e37-b43b-8579def1b225,1.13,unsure,该文献属于口腔医学（CBCT牙齿分割与分类）范畴，但摘要仅描述使用3D U-Net深度学习框架，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
1509,Clinical translation of personalized bioengineered implant scaffolds,"Organ and tissue damage, particularly of the musculoskeletal system, is commonly encountered in the ",2026-09-10 20:40:17,deepseek-flash,ffd62e8d-fbe0-4dbc-9116-04e9ba226ba5,1.06,exclude,"标题明确标注为""Review""，属于综述类文献，不符合纳入标准中""同行评审的原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
1510,Standardization of three-dimensional pose of cylindrical implants from intraoral radiographs: a preliminary study,Background To introduce a theoretical solution to a posteriori describe the pose of a cylindrical de,2026-09-10 20:40:18,deepseek-flash,bbad100a-ea62-462c-b4f8-8bc4849069d5,1.25,unsure,该文献属于口腔种植领域，涉及影像分析与三维姿态计算，但摘要未明确提及是否使用了非牙科专用3D软件，无法据此排除其可能性，需进入全文复核。,无,无,无
1506,Digital Workflow with Open-Source CAD-CAM Software Aimed to Design a Customized 3D Laser-Printed Titanium Mesh for Guided Bone Regeneration,Guided bone regeneration (GBR) is a procedure used for the treatment of bone deficiencies. Computer-,2026-09-10 20:40:18,deepseek-flash,9655f87e-6a04-465c-b30a-bf841277ed12,1.89,include,该文献属于口腔医学（引导骨再生/种植）领域，明确使用了开源CAD-CAM软件（非牙科专用3D软件）进行钛网设计，符合纳入标准。,开源CAD-CAM软件（open-source CAD-CAM software），用于在3D骨缺损模型上设计个性化钛网（TM），生成STL文件并3D激光打印。,口腔种植/颌面外科（引导骨再生，GBR）,设计个性化3D激光打印钛网用于引导骨再生，并后续植入牙种植体
1513,Automated diagnosis and classification of skeletal malocclusion using artificial intelligence on 2D facial photographs: A multi-modal deep learning approach,Objective: This study aims to establish and validate a two-stage deep learning framework that enable,2026-09-10 20:40:18,deepseek-flash,6480b7be-06dc-414e-a638-74afc103b2e7,0.9,unsure,该文献属于口腔正畸领域（骨性错颌畸形诊断），但摘要仅提及深度学习模型（FaceDSM-Net、MobileNetV3-Large），未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
1515,"Advances and Challenges in Tissue Engineering: Biomaterials, Cellular Strategies, and Clinical Applications","Tissue engineering integrates concepts from medicine, biology, and engineering to create living cons",2026-09-10 20:40:18,deepseek-flash,56094fa2-f4ee-408d-ba78-e554e58899d1,1.02,exclude,标题和摘要明确表明这是一篇综述（review），属于非原创研究类型，不符合纳入标准。,无,无,无
1512,Automated pipeline for linear and volumetric assessment of facial swelling after third molar surgery,Background Extraction of mandibular third molars (M3Ms) is a routine procedure in oral and maxillofa,2026-09-10 20:40:18,deepseek-flash,1bd9063a-4e1f-4e41-9897-c79040a636ad,1.46,include,该研究属于口腔颌面外科范畴，明确使用了非牙科专用3D软件3D Slicer进行面部肿胀的自动化3D分析，文献类型为原创前瞻性研究，符合纳入标准。,3D Slicer（开源医学影像软件）——用于数据匿名化、方向校正、表面配准、定性比较、线性测量及体积量化分析,口腔颌面外科（第三磨牙拔除术后评估）,下颌第三磨牙拔除术后面部肿胀的线性与体积定量评估
1516,Optimizing management of low back pain through the pain and disability drivers management model: A feasibility trial,Introduction Self-reported levels of disability in individuals with low back pain (LBP) have not imp,2026-09-10 20:40:19,deepseek-flash,78e568cb-fec9-47bd-a356-dd3280db6ca8,1.13,exclude,该文献主题为下背痛（low back pain）的管理模型可行性试验，与口腔医学完全无关，明确不属于本范围综述的纳入范畴。,无,无,无
1511,No Significant Bone Resorption after Open Treatment of Mandibular Condylar Head Fractures in the Medium-Term,Open treatment of condylar head fractures (CHF) is considered controversial. In this retrospective c,2026-09-10 20:40:19,deepseek-flash,925496b4-db65-4d0d-b2cb-7f039c486e66,2.1,unsure,"该文献属于口腔颌面外科领域，涉及CBCT数据的3D分割与体积分析，但摘要仅提及""3D-algorithm""，未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核。",无,无,无
1514,A Benchmark Dual-Modality Dental Imaging Dataset and a Novel Cognitively Inspired Pipeline for High-Resolution Dental Point Cloud Synthesis,"Medical 3D models based on point cloud data have important medical implications in orthodontics, ora",2026-09-10 20:40:19,deepseek-flash,a581b399-506c-4f2e-8d8c-a2dd06507118,1.85,include,该文献属于口腔医学（正畸、修复、手术导航）范畴，涉及3D点云数据处理与建模，且使用了PU-GCN等非牙科专用3D深度学习/点云处理工具，符合纳入标准。,PU-GCN（点云上采样算法/工具），用于将稀疏CBCT重建点云上采样为高分辨率牙科点云,口腔医学（正畸、口腔修复、手术导航）,CBCT到口内扫描的牙科3D点云合成与上采样，用于牙齿点云分割、配准等任务
1517,Beyond benchmarks: Towards robust artificial intelligence bone segmentation in socio-technical systems,"Despite the advances in automated medical image segmentation, AI models still underperform in variou",2026-09-10 20:40:19,deepseek-flash,0d9fd824-ae80-4157-a31f-7681323c61a7,1.2,exclude,该文献为预注册的前瞻性多中心评估研究，属于原创研究，但摘要仅涉及AI下颌骨分割模型的性能评估，未提及使用任何非牙科专用3D软件（如Blender、3D Slicer、Mimics等），且无明确3D数据处理、分析或建模的软件工具描述。,无,无,无
1518,Reverse design of complex ceramic shapes using deep learning and evolutionary algorithms,Ceramic structures are widely used in high-performance applications due to their excellent thermal r,2026-09-10 20:40:19,deepseek-flash,f1176ac8-2dc7-46cf-bda6-37ee4763a347,1.22,exclude,该文献研究陶瓷材料的4D打印与逆向设计，属于材料科学与制造工程领域，与口腔医学无关。,无,无,无
1520,Proof of the equivalence between two-frame and three-frame optical sectioning structured illumination microscopy,"Structured illumination microscopy (SIM) is capable of optical sectioning (OS), facilitating easy 3D",2026-09-10 20:40:19,deepseek-flash,7af5d5b9-49ce-48de-915c-5f441ffa897d,1.09,exclude,该文献为光学显微成像技术（结构光照明显微镜）的方法学研究，与口腔医学无任何关联，明确不属于本范围综述的口腔医学范畴。,无,无,无
1519,Orthodontists' Perception Thresholds for Tooth Movement Detection in 3D Digitally Simulated Models: A Cross-Sectional Observational Study,"Objectives This study aimed to quantify the minimum perceptible degrees of rotation, buccolingual in",2026-09-10 20:40:20,deepseek-flash,f9c0dd39-763d-4b20-a960-7ce111d9aabe,1.58,unsure,该研究属于口腔正畸学范畴，涉及3D数字模型操作，但摘要仅提及使用ArchForm软件，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
1522,"Extracellular Vesicles in Osteogenesis: Comparative Analysis of Stem Cell Sources, Conditioning Strategies, and In Vitro Models Toward Advanced Bone Regeneration",Extracellular vesicles (EVs) derived from stem cells have emerged as promising mediators of osteogen,2026-09-10 20:40:20,deepseek-flash,e64e9228-6153-45c5-8952-57378ee82f18,1.01,exclude,摘要明确表明这是一篇综述（review），且主题为骨再生而非口腔医学，不符合纳入标准。,无,无,无
1523,CAD/CAM single prosthesis: A 25 years bibliometric assessment of prosthetic outcomes,Background: Computer-aided design and computer-aided manufacturing (CAD/CAM) single prostheses on te,2026-09-10 20:40:20,deepseek-flash,65840cee-2587-45b4-81fd-fda20db17bc8,1.04,exclude,"该文献明确为文献计量学研究（bibliometric study），属于非原创研究类型（综述/文献计量分析），不符合纳入标准中""原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
1521,Comparative Analysis of Fused Deposition Modeling and Digital Light Processing Techniques for Dimensional Accuracy in Clear Aligner Manufacturing,Background: This study aimed to compare fused deposition modeling (FDM) and digital light processing,2026-09-10 20:40:20,deepseek-flash,c56cddf2-c36a-49d3-954b-beb43d28f088,1.68,include,该研究属于口腔正畸（隐形矫治器制造）领域，摘要明确提及使用非牙科专用3D软件CloudCompare进行点云配准与距离计算，符合纳入标准。,CloudCompare——用于将REF、DLP、FDM文件叠加并转换为点云，计算云对云距离以评估打印模型的真实度和精密度,口腔正畸（隐形矫治器制造）,比较FDM与DLP 3D打印技术制作隐形矫治器牙模的尺寸精度（真实度与精密度）
1524,Dual-Functional Drug Delivery System for Bisphosphonate-Related Osteonecrosis Prevention and Its Bioinspired Releasing Model and In Vitro Assessment,Clindamycin (CDM)/geranylgeraniol (GGOH)-loaded plasma-treatedmesoporous silica nanoparticles/carbox,2026-09-10 20:40:20,deepseek-flash,e0b88558-489e-462c-92d3-55e65b6d322a,1.15,exclude,该文献为药物递送系统及体外评估研究，摘要中未涉及任何3D软件的使用，也无3D数据处理、分析或建模内容，明确不符合本综述关于非牙科专用3D软件应用的核心概念。,无,无,无
1526,Correlation Analysis of Nasal Septum Deviation and Results of AI-Driven Automated 3D Cephalometric Analysis,The nasal septum is believed to play a crucial role in the development of the craniofacial skeleton.,2026-09-10 20:40:20,deepseek-flash,b59e2011-a1d8-441d-94a9-797a29db8f10,1.13,unsure,该研究属于口腔颌面/正畸领域的头影测量分析，但摘要仅提及使用AI网络软件CephX，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
1525,"Feasibility, trueness and precision of intraoral scanners in digitizing maxillectomy defects with exposed zygomatic implants in situ: An in vitro 3D comparative study",Objectives: To in-vitro evaluate the feasibility and accuracy (trueness and precision) of various in,2026-09-10 20:40:20,deepseek-flash,5d7f50eb-a565-4b37-90c4-79ff5815a4fd,1.36,include,该研究属于口腔医学（颌面修复/种植）范畴，为2020年后发表的原创体外研究，且摘要明确使用了非牙科专用3D分析软件GOM Inspect进行3D偏差分析。,GOM Inspect（GOM GmbH）——用于全局最佳拟合对齐及3D偏差（trueness和precision）分析,口腔颌面修复/种植（上颌骨切除术缺损及颧种植体数字化）,评估口内扫描仪数字化上颌骨切除缺损模型及暴露颧种植体的可行性、真实度和精密度
1529,Three-dimensional cranial suture morphometric changes in young rats during normal growth,"The age-based morphometric changes of cranial sutures are not well established, particularly in a qu",2026-09-10 20:40:21,deepseek-flash,b3d44db7-3215-42e0-be19-b180b7d38161,1.11,exclude,该研究为动物（大鼠）基础实验，研究颅缝随年龄的形态学变化，不属于口腔医学临床实践或研究范畴，且未涉及任何3D软件的使用。,无,无,无
1528,Accuracy of Four Different Intraoral Scanners According to Different Preparation Geometries,Purpose: To evaluate the accuracy (trueness and precision) achievable with four intraoral scanner (I,2026-09-10 20:40:21,deepseek-flash,8863eb4c-7c00-45fe-8f0a-bb3f2c91135d,1.15,unsure,该研究属于口腔修复领域，使用了3D测量软件（Inspect 2019）进行扫描数据匹配分析，但Inspect 2019是否为非牙科专用3D软件无法从摘要明确判断，需全文复核确认。,无,无,无
1531,Biomechanics of Dental Implantation in the Giant Panda (Ailuropoda melanoleuca): A Comparative Study Using Finite Element Analysis,"Giant pandas have a high incidence of tooth wear, loss, and fracture since their diet is specificall",2026-09-10 20:40:21,deepseek-flash,3860efbf-1721-480d-8758-11c9dd5699b4,1.02,exclude,该研究虽涉及口腔种植与有限元分析，但研究对象为 giant panda（大熊猫），属于野生动物，而非人类口腔医学临床实践或研究，明确与口腔医学（人类）范畴无关。,无,无,无
1534,Patient Satisfaction with CAD/CAM 3D-Printed Complete Dentures: A Systematic Analysis of the Clinical Studies,Objectives: This systematic review compares computer-aided design and computer-aided manufacturing (,2026-09-10 20:40:21,deepseek-flash,52c13f67-7f4e-4272-afe3-21fd8727bbbd,0.93,exclude,标题和摘要明确表明这是一篇系统综述（systematic review），属于非原创研究类型，不符合纳入标准。,无,无,无
1532,Refined Surgical Protocol for the Insertion of Bioactive-coated Titanium Microscrews in the Rat Tibia,"Background/Aim: Sensitive bioactive coatings, such as polycaprolactone with cholecalciferol, present",2026-09-10 20:40:21,deepseek-flash,257235a1-a759-4ca4-8988-1cb1dfdb2be2,1.2,exclude,该研究为动物实验（大鼠胫骨），属于口腔种植相关的基础研究，但摘要中未提及使用任何非牙科专用3D软件，且其3D解剖模型可能仅用于手术技术验证，未明确涉及通用3D软件的数据处理或分析。,无,无,无
1533,Innovative designs of 3D scaffolds for bone tissue regeneration: Understanding principles and addressing challenges,Meeting the escalating demands in biomedical applications has spurred the creation of diverse scaffo,2026-09-10 20:40:21,deepseek-flash,7858e82a-42e0-48ed-8eba-82c95650df3d,1.07,exclude,该文献明确为综述（comprehensive review），且主题为骨组织工程支架制造，与口腔医学无明确关联，不符合纳入标准。,无,无,无
1527,Mandibular Canal Segmentation From CBCT Image Using 3D Convolutional Neural Network With scSE Attention,"In dental implant planning, the mandibular canal is an important reference for determining the safe ",2026-09-10 20:40:22,deepseek-flash,681a41e3-b805-4f82-a42e-e9a0643783cb,2.07,unsure,该文献属于口腔医学（种植规划）范畴，涉及CBCT图像的下颌管分割，但摘要未明确说明是否使用了非牙科专用3D软件（如3D Slicer、Mimics等），无法据此排除其可能性，需进入全文复核。,无,无,无
1530,Repositioning accuracy of the implant- and abutment-level prosthetic components used in conventional and digital workflows,Objectives: To evaluate the repositioning accuracy of the implant- and abutment-level impression com,2026-09-10 20:40:22,deepseek-flash,cb2e06c4-9c4d-4e43-934a-74925ae9bb8f,1.7,unsure,"该文献属于口腔种植修复领域，涉及传统与数字化工作流程中修复组件的定位精度，但摘要未提及是否使用了非牙科专用3D软件（如坐标测量机CMM属于测量设备而非3D软件），无法明确判断是否符合""使用非牙科专用3D软件""这一核心纳入标准。",无,无,无
1535,Solid microemulsion preconcentrates on pH responsive metal-organic framework for tableting,Poorly water-soluble drugs are frequently formulated with lipid-based formulations including microem,2026-09-10 20:40:22,deepseek-flash,90edd56f-8b44-43fc-abff-1a86e625a2c3,1.1,exclude,该文献研究药物递送系统（微乳预浓缩物与金属有机框架用于口服片剂），与口腔医学临床实践或研究无关，属于药学/药物制剂领域。,无,无,无
1536,The Ability to Sustain Facial Expressions,"To gain more insight into facial muscle function, imaging during action would be optimal. Magnetic r",2026-09-10 20:40:22,deepseek-flash,2227c2e7-a772-4575-89c1-55bbcfe68f8c,1.27,unsure,该研究涉及面部表情维持能力，与口腔颌面领域相关，且使用了3D摄影及软件3DMedX进行3D数据分析，但3DMedX是否为非牙科专用3D软件尚不明确，需全文复核确认。,无,无,无
1537,Advances in the Construction and Application of Bone-on-a-Chip Based on Microfluidic Technologies,Bone-on-a-chip (BOC) models that based on microfluidic technology have widely applied to understand ,2026-09-10 20:40:22,deepseek-flash,a87c0145-0746-4a4b-bccc-edb6a890ef39,1.12,exclude,"摘要明确表明这是一篇综述（""In this review, we provide an overview...""），属于非原创研究类型，不符合纳入标准。",无,无,无
1541,Graphene-Based 3D Scaffolds in Bone Regeneration: Emerging Opportunities for MRONJ Treatment,Background: Medication-related osteonecrosis of the jaw (MRONJ) remains a challenging complication a,2026-09-10 20:40:22,deepseek-flash,bd6b946f-6896-4d0c-975d-b5fe9415c660,0.91,exclude,该文献明确为系统综述（systematic review），属于非原创研究类型，不符合纳入标准中的文献类型要求。,无,无,无
1538,Assessing Decision-Making in Education of Restorative and Prosthetic Dentistry: A Pilot Study,Purpose: To evaluate whether a concordance assessment (CA) software application is able to assess de,2026-09-10 20:40:23,deepseek-flash,28e7667c-ce5f-41f9-b748-d89b94d67eb4,1.2,unsure,"该文献属于口腔修复与修复牙科教育领域，但摘要仅提及使用了""concordance assessment (CA) software application""，未明确说明是否使用了非牙科专用3D软件，信息不足，无法明确判断。",无,无,无
1540,A Feasibility Study of HoloLens Ear Image Guidance for Ear Reconstruction,BackgroundAn ideal 3D cartilage framework and accurate anatomical location are the most important fa,2026-09-10 20:40:23,deepseek-flash,8a4c1d47-af8a-4e0b-bb0e-41d1a121665d,1.27,unsure,"该研究属于口腔颌面外科（耳再造）范畴，使用了CT数据、3D打印及HoloLens增强现实系统，摘要提及""data processing software""但未明确说明是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
1539,Clinical efficacy of early intervention timing for inversely impacted maxillary central incisors,Background: Maxillary Impacted Central Incisors are a common oral issue among children with mixed de,2026-09-10 20:40:23,deepseek-flash,af5fb625-71da-43c1-a03d-ee304704e266,1.34,include,该研究属于口腔正畸领域，摘要明确提及使用Mimics软件对CBCT进行3D重建，Mimics为非牙科专用医学影像3D软件，符合纳入标准。,Mimics软件——用于对术后CBCT扫描进行3D重建，比较阻生牙与对侧牙的牙体积、表面积及牙根长度等测量,口腔正畸（上颌中切牙阻生）,阻生牙的3D重建与形态学测量分析，评估早期牵引治疗效果
1542,In Silico Mechanical Effort Analysis of the All-On-4 Design Performed With Platform-Switching Distal Short Dental Implants,Short dental implants with platform matching connection have been used for the rehabilitation of atr,2026-09-10 20:40:23,deepseek-flash,53756ee7-7e86-4a0c-85de-483cd609b41d,1.25,unsure,该研究属于口腔种植领域的有限元力学分析，主题符合纳入标准，但摘要未明确说明所使用的建模/分析软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），故需进入全文复核。,无,无,无
1543,From Transparent Cranial Windows to Multifunctional Smart Cranial Platforms,"In this paper, we briefly reviewed the development of cranial windows and their functions in brain s",2026-09-10 20:40:23,deepseek-flash,6b5dcbb3-b00f-4efa-9115-f7ebdf3886be,1.23,exclude,"该文献明确为综述（""we briefly reviewed the development of cranial windows""），且内容为脑科学/神经科学领域的颅窗研究，与口腔医学无关。",无,无,无
1544,Viscoelastic Janus Nanocomposite Hydrogel for Periodontitis Immunomodulation via Co-delivery of IL-1β Monoclonal Antibody and PDLSC Exosomes,A viscoelastic Janus nanocomposite hydrogel (Janus-GelLap) was engineered via sequential 3D printing,2026-09-10 20:40:23,deepseek-flash,bcdba8af-cf11-48b0-bf93-59f70684ab3d,1.23,exclude,该文献为材料/生物医学工程类原创研究，主题为牙周炎免疫调节水凝胶，虽涉及3D打印，但摘要未显示使用任何非牙科专用3D软件进行数据处理、分析或建模，属于明确无3D软件使用证据的情形。,无,无,无
1545,"Comparison of image quality of 3D ultrasound: motorized acquisition versus freehand navigated acquisition, a phantom study",PurposeIntra-operative assessment of resection margins during oncological surgery is a field that ne,2026-09-10 20:40:23,deepseek-flash,2fa9bfc5-a678-42a2-8044-fc83d0f2af6c,0.95,exclude,该文献为体模（phantom）研究，聚焦于3D超声成像采集方式的图像质量比较，与口腔医学无关，且未涉及任何口腔医学范畴的临床实践或研究。,无,无,无
1546,Multiscale deformable objects manipulation via wavelet-decomposed boundary element method,Robotic deformable object manipulation (DOM) faces critical challenges in industrial and medical app,2026-09-10 20:40:23,deepseek-flash,e9bf9ba6-b9b0-40bf-8824-63d36e606e1e,0.97,exclude,该文献为机器人柔性物体操作的方法学研究，未涉及口腔医学任何学科，且摘要未显示任何口腔临床或研究应用。,无,无,无
1548,Path Planning and Navigation of Miniature Serpentine Robot for Bronchoscopy Application,The miniature serpentine robot can be applied to NOTES (Natural Orifice Transluminal Endoscopic Surg,2026-09-10 20:40:23,deepseek-flash,95a0e329-814d-4a41-b51e-fcf70065b3a7,0.82,exclude,该文献主题为支气管镜机器人路径规划与导航，属于呼吸系统/胸外科领域，与口腔医学无关，明确不符合纳入标准中的口腔医学范畴。,无,无,无
1549,Influence of age-related changes on crack growth trajectories and toughening mechanisms in human dentin,Objectives: Dentin microstructure undergoes changes with age and its materials properties degrade ov,2026-09-10 20:40:24,deepseek-flash,c271f8e1-2fc9-4459-b473-719275bffa53,0.95,unsure,该研究属于口腔医学（牙本质力学/断裂行为）范畴，摘要提及使用2D和3D模型及相场断裂框架，但未明确说明所用软件是否为非牙科专用3D软件，信息不足，需全文复核。,无,无,无
1551,Ligand-Based Design of Novel Quinoline Derivatives as Potential Anticancer Agents: An In-Silico Virtual Screening Approach,"In this study, using the Comparative Molecular Field Analysis (CoMFA) approach, the structure-activi",2026-09-10 20:40:24,deepseek-flash,75a767bc-bdda-4fb9-88bd-dc251aa98b78,1.07,exclude,该文献为计算机辅助药物设计（3D-QSAR、分子对接、分子动力学）研究，与口腔医学无关，属于纯肿瘤药物开发领域。,无,无,无
1547,Accuracy of Three-Dimensional Soft-Tissue Prediction Considering the Facial Aesthetic Units Using a Virtual Planning System in Orthognathic Surgery,Virtual surgical planning (VSP) is commonly used in orthognathic surgery. A precise soft-tissue pred,2026-09-10 20:40:24,deepseek-flash,7ee5c349-c400-4aa5-a827-2fecaba339f5,1.63,include,该研究属于口腔颌面外科（正颌手术）范畴，摘要明确提及使用了工程软件Geomagic Control X进行STL文件的3D数据处理与距离图分析，符合非牙科专用3D软件的使用标准，且为原创研究。,Geomagic Control X（工程逆向工程软件），用于导出STL文件并计算术前模拟与术后扫描表面之间的表面间距离图，以评估软组织预测精度。,口腔颌面外科（正颌手术）,虚拟手术规划中软组织预测精度的三维评估与验证
1550,The role of cortical zone level and prosthetic platform angle in dental implant mechanical response: A 3D finite element analysis,Objective. The aim of this study was to evaluate the influence of three different dental implant nec,2026-09-10 20:40:24,deepseek-flash,81dc737b-c67a-43d2-9ca1-756db3180c34,1.27,include,该研究属于口腔种植领域的原创研究，明确使用了CAD软件和有限元分析（FEA）软件进行3D建模与力学分析，这些属于非牙科专用3D软件，符合纳入标准。,CAD软件（用于逆向工程重建种植体3D模型）；FEA软件（用于有限元力学分析）,口腔种植学,种植体颈部几何形态及植入深度对周围骨组织应力分布的影响分析
1552,Digital Duplication and 3D Printing for Implant Overdenture Fabrication,This technical report describes a workflow to fabricate an implant overdenture via digital duplicati,2026-09-10 20:40:24,deepseek-flash,1b59cee0-0eed-4e9c-ae85-e3b862dacfc4,1.22,unsure,该文献属于口腔医学（种植覆盖义齿）范畴，文献类型为技术报告，符合纳入标准；但摘要未明确提及所使用的具体3D软件名称，无法判断是否使用了非牙科专用3D软件，故判为unsure。,无,无,无
1553,The Impact of Radiomics Image Analysis on Adult Hip Pathologies: A Scoping Review,"Radiomics promises quantitative biomarkers extracted from routine hip imaging to support diagnosis, ",2026-09-10 20:40:25,deepseek-flash,49d35f82-444b-4760-8b24-e3a5166093b7,1.27,exclude,该文献明确为范围综述（scoping review），属于综述类非原创研究类型，不符合纳入标准中的文献类型要求；且主题为成人髋关节病变，与口腔医学无关。,无,无,无
1555,An integrated hollow bulb obturator prosthesis with a metal framework for a soft palate defect fabricated by multiple digital techniques,The digital workflow to fabricate an integrated hollow bulb obturator prosthesis with a metal framew,2026-09-10 20:40:25,deepseek-flash,229d209a-6152-44c0-909c-da3c3392e3a4,1.21,unsure,该文献属于口腔修复（腭部缺损阻塞器）领域，涉及数字化设计与3D打印流程，但摘要未明确提及所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1556,Computer-assisted surgery with markerless augmented reality for the surgical removal of mandibular odontogenic cysts: report of two clinical cases,Odontogenic cysts are commonly seen in clinical practice. Surgical enucleation of these cysts become,2026-09-10 20:40:25,deepseek-flash,435f7820-7fb1-4dea-9d2a-9c8d6b3881d2,1.05,unsure,该文献属于口腔颌面外科领域，涉及计算机辅助手术与3D重建，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1554,A Novel Digitized Method for the Design and Additive Manufacturing of Orthodontic Space Maintainers,Primary dentition is crucial in influencing the emergence of permanent teeth. Premature primary toot,2026-09-10 20:40:25,deepseek-flash,e030353e-8248-4821-9d43-df34f8d4502c,1.28,include,该研究属于口腔正畸学范畴，采用全数字化流程设计并增材制造间隙保持器，明确涉及三维建模与有限元分析，符合纳入标准。,生成式3D建模软件（用于间隙保持器的数字化设计）、有限元分析软件（FEA，用于力学性能评估）,口腔正畸学（儿童间隙保持）,定制化儿童单侧间隙保持器的数字化设计与增材制造
1559,"A rare case of LORICRIN gene c.684dup mutation associated with Vohwinkel syndrome in a Turkish patient, in silico analysis and literature review",BackgroundVohwinkel Syndrome (VS) is a rare autosomal dominant skin disorder with two main mutation ,2026-09-10 20:40:25,deepseek-flash,75e64213-47aa-4748-bf9f-10d67df9fc40,1.0,exclude,"该文献为遗传学病例报告，研究对象为Vohwinkel综合征相关的皮肤疾病，明确提及患者""无牙齿异常""，与口腔医学无关。",无,无,无
1557,A new method of conclusively creating and transferring the emergence profile on single tooth immediate implant restorations: the E-merge protocol,Purpose: The purpose of this article is to propose a new protocol for the accurate transfer of the p,2026-09-10 20:40:25,deepseek-flash,810743e7-237a-448a-ad49-c41d71380acb,1.2,unsure,该文献属于口腔种植修复领域，涉及数字化设计与STL文件处理，但摘要未明确说明所使用的具体软件类型，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
